idx;Hora;Min;Seg;ms;RPM;Load;Inje;txb_manom;inputMan;pressVac;pressRed;pressGnv;tempGnv;pgbkA_In;pgbkB_In;pgbkA_Out;pgbkB_Out;pgbkA_Ganho;pgbkB_Ganho;periodoA;periodoB;tempRedutor;tempEGT;tempECU;lambdaA;acel;btnCount;injDiesel;lambdaB;tlmCount;app_digitalswitch;app_injmap;app_sensors;app_supervisor;app_uart_receive;app_uart_transmit;interrupt_pgbk;interrupt_injrails;resetReason;D0;D1;D2;D3;D4;D5;D6;D7;D8;D9;sig_diagramReduction;tensao_bateria;a;b;c;d;e
0;11;3;35;865;1684;267;0;61;1012;67;50;82;5770;2011;2753;2028;2783;998;1005;0;0;54;121;1911;630;1072;0;0;0;23846;4770;32761;31367;23851;32764;32432;11858;32768;64;0;926;1906;1452;0;0;0;0;1103;152;0;1452;4;0;1;0;4
0;11;3;35;961;1704;263;0;61;1012;67;50;82;5770;2090;2741;2054;2723;998;1004;0;0;54;121;1911;641;1485;0;0;0;23847;4770;32761;31376;23852;32764;32432;12043;32768;64;0;926;1906;1451;0;0;0;0;1090;156;0;1451;3;0;1;0;4
0;11;3;36;57;1720;263;0;61;1012;67;50;82;5768;2171;2665;2180;2710;1000;1005;0;0;54;121;1911;648;1326;0;0;0;23848;4770;32761;31386;23853;32764;32432;12228;32768;64;0;2100;1906;1451;0;0;0;0;1071;160;0;1451;2;0;1;0;4
0;11;3;36;159;1720;263;0;61;1012;67;50;82;5770;2364;2691;2378;2662;1000;1002;0;0;54;121;1911;644;1108;0;0;0;23849;4771;32761;31395;23854;32764;32432;12412;32768;64;0;926;1905;1451;0;0;0;0;1072;160;0;1451;5;1;1;0;4
0;11;3;36;246;1736;292;0;61;1012;67;50;82;5770;2457;2588;2474;2612;999;1003;0;0;54;121;1910;646;1063;0;0;0;23850;4771;32761;31405;23855;32764;896;12597;32768;64;0;2106;1906;1451;0;0;0;0;1039;167;0;1451;7;1;1;0;4
0;11;3;36;343;1736;268;0;61;1012;67;50;82;5770;2549;2570;2517;2556;1002;1003;0;0;54;121;1911;657;1478;0;0;0;23851;4771;32761;31414;23856;32764;1896;12781;32768;64;0;926;1905;1451;0;0;0;0;1023;169;0;1451;104;0;1;0;4
0;11;3;36;439;1736;282;0;61;1012;67;50;82;5770;2566;2578;2611;2660;1003;1003;0;0;54;121;1911;650;1070;0;0;0;23852;4771;32761;31423;23857;32764;2896;12966;32768;64;0;926;1905;1451;0;0;0;0;1040;166;0;1451;104;0;1;0;4
0;11;3;36;534;1730;267;0;61;1012;67;50;82;5770;2644;2500;2667;2501;1002;1004;0;0;54;123;1910;652;1044;0;0;0;23853;4771;32761;31433;23858;32764;3896;13150;32768;64;0;2104;1905;1451;0;0;0;0;998;173;0;1451;104;0;1;0;4
0;11;3;36;632;1720;272;0;61;1012;67;50;82;5770;2725;2546;2728;2556;1004;1002;0;0;54;123;1911;660;1299;0;0;0;23854;4772;32761;31442;23859;32764;4896;13335;32768;64;0;926;1905;1451;0;0;0;0;1018;168;0;1451;104;0;1;0;4
0;11;3;36;728;1720;262;0;61;1013;67;50;82;5770;2704;2515;2718;2534;1006;1004;0;0;54;122;1911;662;967;0;0;0;23855;4772;32761;31452;23860;32764;5896;13520;32768;64;0;2102;1905;1451;0;0;0;0;1005;171;0;1451;104;0;1;0;4
0;11;3;36;917;1694;262;0;61;1013;67;50;82;5770;2872;2522;2858;2509;1006;1004;0;0;54;122;1910;661;1060;0;0;0;23857;4772;32761;31470;23862;32764;7896;13889;32768;64;0;926;1905;1450;0;0;0;0;1006;168;0;1450;104;0;1;0;4
0;11;3;37;10;1674;259;0;61;1013;67;50;82;5770;2862;2489;2909;2487;1006;1000;0;0;54;122;1911;658;1091;0;0;0;23858;4772;32761;31480;23863;32764;8896;14073;32768;64;0;2105;1904;1450;0;0;0;0;999;167;0;1450;104;0;1;0;4
0;11;3;37;210;1649;256;0;61;1013;67;50;82;5770;2915;2459;2982;2431;1008;1001;0;0;54;123;1911;660;1088;0;0;0;23860;4773;32761;31499;23865;32764;10896;14443;32768;64;0;926;1905;1450;0;0;0;0;978;168;0;1450;104;0;1;0;4
0;11;3;37;404;1644;261;0;61;1013;67;50;83;5770;3033;2393;3017;2378;1009;1000;0;0;54;123;1911;660;1062;0;0;0;23861;4773;32761;31508;23866;32764;11896;14627;32768;64;0;926;1904;1450;0;0;0;0;954;172;0;1450;4;0;1;0;4
0;11;3;37;504;1616;257;0;61;1013;67;49;82;5770;3220;2429;3244;2415;1005;999;0;0;54;123;1911;671;1063;0;0;0;23862;4773;32761;31518;23867;32764;12896;14812;32768;64;0;926;1905;1450;0;0;0;0;969;166;0;1450;3;0;1;0;4
0;11;3;37;595;1588;250;0;61;1013;67;50;82;5768;3180;2362;3327;2364;1009;1000;0;0;54;123;1911;668;1100;0;0;0;23863;4773;32761;31527;23868;32764;13896;14996;32768;64;0;926;1905;1450;0;0;0;0;948;167;0;1450;2;0;1;0;4
0;11;3;37;688;1575;241;0;61;1013;67;50;82;5770;3177;2374;3271;2357;1013;999;0;0;54;123;1911;670;1290;0;0;0;23864;4774;32761;31537;23869;32764;14896;15181;32768;64;0;2102;1905;1450;0;0;0;0;948;166;0;1450;5;1;1;0;4
0;11;3;37;784;1549;254;0;61;1012;67;50;82;5770;3228;2340;3251;2366;1013;1000;0;0;54;123;1911;665;1050;0;0;0;23865;4774;32761;31546;23870;32764;15896;15365;32768;64;0;926;1905;1451;0;0;0;0;936;165;0;1451;7;1;1;0;4
0;11;3;37;890;1540;256;0;61;1012;67;50;82;5770;3266;2378;3259;2375;1011;1002;0;0;54;123;1911;673;1304;0;0;0;23866;4774;32761;31556;23871;32764;16896;15550;32768;64;0;2104;1905;1450;0;0;0;0;948;162;0;1450;104;0;1;0;4
0;11;3;37;978;1524;267;0;61;1012;67;50;82;5770;3265;2329;3199;2330;1010;1001;0;0;54;123;1911;669;1060;0;0;0;23867;4774;32761;31565;23872;32764;17896;15735;32768;64;0;926;1905;1451;0;0;0;0;930;163;0;1451;104;0;1;0;4
0;11;3;38;78;1512;266;0;61;1012;67;50;82;5772;3193;2330;3142;2333;1011;1000;0;0;54;123;1911;677;823;0;0;0;23868;4774;32761;31575;23873;32764;18896;15919;32768;64;0;2096;1905;1451;0;0;0;0;930;162;0;1451;104;0;1;0;4
0;11;3;38;172;1512;266;0;61;1012;67;50;82;5772;3189;2349;3179;2383;1010;1000;0;0;54;123;1911;669;1121;0;0;0;23869;4775;32761;31584;23874;32764;19896;16104;32768;64;0;926;1905;1451;0;0;0;0;940;160;0;1451;104;0;1;0;4
0;11;3;38;266;1500;267;0;61;1012;67;50;82;5770;3044;2437;3067;2518;1012;1001;0;0;54;123;1911;676;1202;0;0;0;23870;4775;32761;31594;23875;32764;20896;16288;32768;64;0;2105;1905;1451;0;0;0;0;982;152;0;1451;104;0;1;0;4
0;11;3;38;362;1500;252;0;61;1012;67;50;82;5770;2964;2439;2987;2495;1011;1002;0;0;54;123;1911;659;1038;0;0;0;23871;4775;32761;31603;23876;32764;21896;16473;32768;64;0;926;1905;1451;0;0;0;0;983;152;0;1451;104;0;1;0;4
0;11;3;38;459;1512;264;0;61;1012;67;50;82;5770;2941;2440;2968;2478;1011;1000;0;0;54;123;1911;660;1083;0;0;0;23872;4775;32761;31613;23877;32764;22896;16658;32768;64;0;926;1905;1451;0;0;0;0;989;152;0;1451;104;0;1;0;4
0;11;3;38;554;1496;280;0;61;1012;67;50;82;5770;2848;2479;2893;2459;1012;999;0;0;54;123;1911;666;1619;0;0;0;23873;4775;32761;31623;23878;32764;23896;16842;32768;64;0;2102;1905;1451;0;0;0;0;987;151;0;1451;104;0;1;0;4
0;11;3;38;650;1500;261;0;61;1012;67;50;83;5770;2807;2554;2833;2524;1013;1000;0;0;54;123;1911;655;1097;0;0;0;23874;4776;32761;31632;23879;32764;24896;17027;32768;64;0;926;1905;1451;0;0;0;0;1014;147;0;1451;104;0;1;0;4
0;11;3;38;747;1512;269;0;61;1012;67;50;82;5770;2802;2469;2861;2481;1012;1001;0;0;54;123;1911;663;1019;0;0;0;23875;4776;32761;31642;23880;32764;25896;17211;32768;64;0;2106;1905;1451;0;0;0;0;997;151;0;1451;104;0;1;0;4
0;11;3;38;843;1504;260;0;61;1012;67;50;82;5770;2792;2407;2894;2431;1011;1000;0;0;54;123;1911;658;1099;0;0;0;23876;4776;32761;31651;23881;32764;26896;17396;32768;64;0;926;1905;1451;0;0;0;0;972;154;0;1451;4;0;1;0;4
0;11;3;38;941;1524;257;0;61;1012;67;50;82;5770;2744;2466;2835;2468;1010;999;0;0;54;123;1911;659;1097;0;0;0;23877;4776;32761;31660;23882;32764;27896;17581;32768;64;0;926;1905;1451;0;0;0;0;986;154;0;1451;3;0;1;0;4
0;11;3;39;40;1512;270;0;61;1012;67;50;83;5770;2751;2556;2774;2538;1010;1000;0;0;54;123;1911;653;1056;0;0;0;23878;4776;32761;31670;23883;32764;28896;17765;32768;64;0;926;1905;1451;0;0;0;0;1016;148;0;1451;2;0;1;0;4
0;11;3;39;130;1524;280;0;61;1012;67;50;82;5770;2744;2514;2771;2499;1010;1001;0;0;54;123;1911;662;954;0;0;0;23879;4777;32761;31680;23884;32764;29896;17950;32768;64;0;2104;1905;1451;0;0;0;0;1001;152;0;1451;5;1;1;0;4
0;11;3;39;225;1516;271;0;61;1012;67;50;82;5770;2773;2517;2828;2473;1011;999;0;0;54;123;1911;656;1126;0;0;0;23880;4777;32761;31689;23885;32764;30896;18134;32768;64;0;926;1905;1451;0;0;0;0;1001;151;0;1451;7;1;1;0;4
0;11;3;39;321;1532;266;0;61;1012;67;50;83;5770;2726;2427;2764;2491;1010;1000;0;0;54;123;1911;665;992;0;0;0;23881;4777;32761;31699;23886;32764;31896;18319;32768;64;0;2105;1905;1451;0;0;0;0;980;156;0;1451;104;0;1;0;4
0;11;3;39;416;1524;264;0;61;1012;67;50;82;5770;2785;2463;2798;2539;1008;1002;0;0;54;123;1911;656;1091;0;0;0;23882;4777;32761;31708;23887;32764;31896;18503;32768;64;0;926;1905;1451;0;0;0;0;987;154;0;1451;104;0;1;0;4
0;11;3;39;515;1524;281;0;61;1012;67;50;82;5770;2812;2424;2817;2447;1008;1002;0;0;54;123;1912;665;1175;0;0;0;23883;4777;32761;31718;23888;32764;31896;18688;32768;64;0;2098;1905;1451;0;0;0;0;969;157;0;1451;104;0;1;0;4
0;11;3;39;610;1536;260;0;61;1012;67;50;82;5770;2860;2441;2809;2443;1007;1001;0;0;54;123;1911;666;1552;0;0;0;23884;4778;32761;31727;23889;32764;31896;18873;32768;64;0;926;1905;1451;0;0;0;0;975;157;0;1451;104;0;1;0;4
0;11;3;39;804;1532;262;0;61;1012;67;50;82;5770;2873;2418;2818;2411;1006;1001;0;0;54;123;1911;663;1012;0;0;0;23885;4778;32761;31737;23890;32764;31896;19057;32768;64;0;2103;1905;1451;0;0;0;0;967;158;0;1451;104;0;1;0;4
0;11;3;39;898;1536;283;0;61;1012;67;50;82;5770;2954;2460;2917;2446;1004;1002;0;0;54;123;1911;657;996;0;0;0;23886;4778;32761;31746;23891;32764;31896;19242;32768;64;0;926;1905;1451;0;0;0;0;983;156;0;1451;104;0;1;0;4
0;11;3;39;997;1536;237;0;61;1012;67;50;83;5770;2957;2433;2946;2418;1003;1003;0;0;54;123;1912;666;1148;0;0;0;23887;4778;32761;31756;23892;32764;31896;19426;32768;64;0;2102;1905;1451;0;0;0;0;970;158;0;1451;104;0;1;0;4
0;11;3;40;91;1536;277;0;61;1012;67;50;82;5772;2943;2443;2905;2434;1004;1000;0;0;54;123;1911;668;1407;0;0;0;23888;4778;32761;31765;23893;32764;31896;19611;32768;64;0;926;1905;1451;0;0;0;0;973;157;0;1451;104;0;1;0;4
0;11;3;40;196;1536;263;0;61;1012;67;50;82;5770;2955;2466;2972;2466;1005;1000;0;0;54;123;1911;664;1131;0;0;0;23889;4779;32761;31775;23894;32764;31896;19796;32768;64;0;926;1905;1451;0;0;0;0;983;156;0;1451;104;0;1;0;4
0;11;3;40;297;1536;278;0;61;1012;67;50;82;5770;2998;2446;3034;2463;1004;1001;0;0;54;123;1912;653;1037;0;0;0;23890;4779;32761;31785;23895;32764;31896;19980;32768;64;0;2108;1905;1451;0;0;0;0;980;156;0;1451;104;0;1;0;4
0;11;3;40;394;1536;259;0;61;1012;67;50;82;5772;2960;2410;3005;2426;1006;1001;0;0;54;123;1911;660;1043;0;0;0;23891;4779;32761;31794;23896;32764;31896;20165;32768;64;0;926;1905;1451;0;0;0;0;966;159;0;1451;4;0;1;0;4
0;11;3;40;487;1536;259;0;61;1012;67;50;82;5770;2855;2430;2967;2438;1009;999;0;0;55;123;1911;661;1002;0;0;0;23892;4779;32761;31803;23897;32764;31896;20349;32768;64;0;926;1905;1451;0;0;0;0;974;157;0;1451;3;0;1;0;4
0;11;3;40;580;1524;256;0;61;1012;67;50;82;5770;2855;2496;2942;2495;1009;1000;0;0;54;123;1912;653;1144;0;0;0;23893;4779;32761;31813;23898;32764;31896;20534;32768;64;0;2103;1905;1451;0;0;0;0;997;152;0;1451;2;0;1;0;4
0;11;3;40;674;1549;270;0;61;1012;67;50;83;5770;2836;2447;2913;2427;1011;1002;0;0;55;123;1912;659;1121;0;0;0;23894;4780;32761;31822;23899;32764;31896;20719;32768;64;0;926;1905;1451;0;0;0;0;975;158;0;1451;5;1;1;0;4
0;11;3;40;770;1536;252;0;61;1012;67;50;82;5770;2802;2434;2845;2400;1011;1000;0;0;54;123;1912;656;1056;0;0;0;23895;4780;32761;31832;23900;32764;31896;20903;32768;64;0;2102;1905;1451;0;0;0;0;967;158;0;1451;7;1;1;0;4
0;11;3;40;867;1528;269;0;61;1013;67;50;82;5772;2779;2475;2855;2458;1010;999;0;0;54;123;1911;652;1088;0;0;0;23896;4780;32761;31841;23901;32764;31896;21088;32768;64;0;926;1905;1451;0;0;0;0;981;155;0;1451;104;0;1;0;4
0;11;3;40;964;1536;267;0;61;1013;67;50;82;5772;2779;2470;2820;2524;1009;1000;0;0;55;123;1912;660;1055;0;0;0;23897;4780;32761;31851;23902;32764;31896;21272;32768;64;0;926;1905;1451;0;0;0;0;1004;152;0;1451;104;0;1;0;4
0;11;3;41;63;1536;266;0;61;1013;67;50;82;5770;2786;2427;2810;2484;1009;1002;0;0;55;123;1912;653;1103;0;0;0;23898;4780;32761;31860;23903;32764;31896;21457;32768;64;0;926;1905;1451;0;0;0;0;974;157;0;1451;104;0;1;0;4
0;11;3;41;157;1536;298;0;61;1013;67;50;82;5772;2831;2434;2836;2438;1009;1000;0;0;55;123;1912;664;998;0;0;0;23899;4781;32761;31870;23904;32764;31896;21641;32768;64;0;2103;1905;1451;0;0;0;0;976;157;0;1451;104;0;1;0;4
0;11;3;41;251;1549;272;0;61;1013;67;50;82;5772;2923;2465;2841;2434;1005;1001;0;0;55;123;1912;663;1258;0;0;0;23900;4781;32761;31879;23905;32764;31896;21826;32768;64;0;926;1905;1451;0;0;0;0;982;157;0;1451;104;0;1;0;4
0;11;3;41;345;1536;256;0;61;1013;67;50;83;5772;2969;2487;2915;2472;1003;1003;0;0;55;123;1912;661;1032;0;0;0;23901;4781;32761;31889;23906;32764;31896;22011;32768;64;0;2098;1905;1450;0;0;0;0;993;154;0;1450;104;0;1;0;4
0;11;3;41;439;1536;259;0;61;1013;67;50;83;5772;2971;2419;2922;2411;1004;1002;0;0;55;124;1912;663;1214;0;0;0;23902;4781;32761;31898;23907;32764;31896;22195;32768;64;0;926;1905;1450;0;0;0;0;965;159;0;1450;104;0;1;0;4
0;11;3;41;534;1549;277;0;61;1013;67;50;82;5772;2959;2444;2982;2444;1004;1000;0;0;55;124;1911;658;1056;0;0;0;23903;4781;32761;31908;23908;32764;31896;22380;32768;64;0;2102;1905;1450;0;0;0;0;976;158;0;1450;104;0;1;0;4
0;11;3;41;630;1544;263;0;61;1013;67;50;82;5770;2934;2488;2970;2510;1005;1000;0;0;55;123;1912;661;1143;0;0;0;23904;4782;32761;31917;23909;32764;31896;22564;32768;64;0;926;1905;1450;0;0;0;0;993;155;0;1450;104;0;1;0;4
0;11;3;41;727;1549;263;0;61;1013;67;50;83;5772;2812;2421;2932;2442;1008;1002;0;0;55;123;1912;651;1053;0;0;0;23905;4782;32761;31927;23910;32764;31896;22749;32768;64;0;2106;1905;1451;0;0;0;0;972;159;0;1451;104;0;1;0;4
0;11;3;41;821;1544;264;0;61;1013;67;50;82;5770;2790;2415;2868;2428;1011;1001;0;0;55;123;1912;656;1099;0;0;0;23906;4782;32761;31936;23911;32764;31896;22934;32768;64;0;926;1905;1451;0;0;0;0;969;159;0;1451;4;0;1;0;4
0;11;3;41;920;1544;267;0;61;1013;67;50;82;5772;2810;2509;2860;2473;1010;999;0;0;55;123;1911;665;1283;0;0;0;23907;4782;32761;31946;23912;32764;31896;23118;32768;64;0;2094;1905;1451;0;0;0;0;1002;154;0;1451;3;0;1;0;4
0;11;3;42;15;1544;256;0;61;1013;67;50;82;5772;2763;2537;2792;2534;1010;1001;0;0;55;124;1912;658;1076;0;0;0;23908;4782;32761;31955;23913;32764;31896;23303;32768;64;0;926;1905;1451;0;0;0;0;1014;152;0;1451;2;0;1;0;4
0;11;3;42;109;1536;263;0;61;1012;67;50;83;5772;2835;2449;2828;2498;1008;1003;0;0;55;124;1912;658;1090;0;0;0;23909;4783;32761;31964;23914;32764;31896;23487;32768;64;0;926;1905;1451;0;0;0;0;980;156;0;1451;5;1;1;0;4
0;11;3;42;308;1540;254;0;61;1013;67;50;82;5770;2888;2433;2861;2435;1008;1001;0;0;55;123;1912;665;752;0;0;0;23910;4783;32761;31974;23915;32764;31896;23672;32768;64;0;2107;1905;1451;0;0;0;0;972;158;0;1451;7;1;1;0;4
0;11;3;42;398;1536;258;0;61;1012;67;50;82;5772;2910;2408;2889;2411;1006;1002;0;0;55;123;1911;659;880;0;0;0;23911;4783;32761;31983;23916;32764;31896;23856;32768;64;0;926;1905;1451;0;0;0;0;961;159;0;1451;104;0;1;0;4
0;11;3;42;495;1536;270;0;61;1012;67;50;83;5772;2955;2446;2951;2467;1005;1003;0;0;55;123;1913;659;1012;0;0;0;23912;4783;32761;31993;23917;32764;31896;24041;32768;64;0;2110;1905;1451;0;0;0;0;981;156;0;1451;104;0;1;0;4
0;11;3;42;594;1536;267;0;61;1012;67;50;82;5770;3012;2421;2983;2440;1003;1001;0;0;55;123;1913;667;1218;0;0;0;23913;4783;32761;32002;23918;32764;31896;24226;32768;64;0;926;1905;1451;0;0;0;0;972;158;0;1451;104;0;1;0;4
0;11;3;42;689;1549;271;0;61;1012;67;50;82;5772;2992;2461;2995;2457;1005;1000;0;0;55;124;1912;656;1068;0;0;0;23914;4784;32761;32012;23919;32764;31896;24410;32768;64;0;2097;1905;1451;0;0;0;0;984;157;0;1451;104;0;1;0;4
0;11;3;42;781;1544;269;0;61;1012;67;50;82;5772;2926;2485;2961;2478;1005;1000;0;0;55;124;1912;665;965;0;0;0;23915;4784;32761;32021;23920;32764;360;24595;32768;64;0;926;1905;1451;0;0;0;0;991;155;0;1451;104;0;1;0;4
0;11;3;42;876;1540;256;0;61;1012;67;50;82;5772;2867;2425;2919;2420;1007;1002;0;0;55;124;1912;656;1057;0;0;0;23916;4784;32761;32031;23921;32764;1360;24779;32768;64;0;2104;1905;1451;0;0;0;0;967;159;0;1451;104;0;1;0;4
0;11;3;42;970;1549;261;0;61;1012;67;50;82;5772;2782;2394;2917;2401;1010;1001;0;0;55;124;1912;663;1151;0;0;0;23917;4784;32761;32040;23922;32764;2360;24964;32768;64;0;926;1905;1451;0;0;0;0;957;161;0;1451;104;0;1;0;4
0;11;3;43;66;1544;256;0;61;1012;67;50;82;5770;2754;2479;2818;2464;1010;999;0;0;55;124;1912;652;1048;0;0;0;23918;4784;32761;32050;23923;32764;3360;25149;32768;64;0;926;1905;1451;0;0;0;0;984;156;0;1451;104;0;1;0;4
0;11;3;43;169;1549;281;0;61;1012;67;50;82;5772;2795;2493;2862;2573;1010;1000;0;0;55;123;1912;659;1087;0;0;0;23919;4785;32761;32059;23924;32764;4360;25333;32768;64;0;926;1905;1451;0;0;0;0;1020;151;0;1451;104;0;1;0;4
0;11;3;43;264;1549;272;0;61;1012;67;50;83;5772;2805;2425;2814;2458;1008;1003;0;0;55;123;1912;663;1002;0;0;0;23920;4785;32761;32069;23925;32764;5360;25518;32768;64;0;926;1905;1451;0;0;0;0;973;159;0;1451;104;0;1;0;4
0;11;3;43;363;1540;260;0;61;1012;67;50;82;5772;2915;2453;2844;2430;1007;1000;0;0;55;123;1912;651;1137;0;0;0;23921;4785;32761;32078;23926;32764;6360;25702;32768;64;0;926;1905;1451;0;0;0;0;978;157;0;1451;4;0;1;0;4
0;11;3;43;455;1528;260;0;61;1012;67;50;82;5772;2985;2454;2935;2421;1005;1001;0;0;55;123;1913;664;1287;0;0;0;23922;4785;32761;32088;23927;32764;7360;25887;32768;64;0;2099;1905;1451;0;0;0;0;977;156;0;1451;3;0;1;0;4
0;11;3;43;550;1536;272;0;61;1012;67;50;82;5772;3018;2459;2956;2451;1003;1003;0;0;55;123;1912;665;996;0;0;0;23923;4785;32761;32097;23928;32764;8360;26072;32768;64;0;926;1905;1451;0;0;0;0;983;156;0;1451;2;0;1;0;4
0;11;3;43;647;1536;266;0;61;1012;67;50;83;5772;3006;2402;3012;2403;1004;1002;0;0;55;123;1912;666;954;0;0;0;23924;4786;32761;32107;23929;32764;9360;26256;32768;64;0;926;1905;1451;0;0;0;0;960;160;0;1451;5;1;1;0;4
0;11;3;43;741;1540;268;0;61;1012;67;50;82;5773;2987;2443;3003;2456;1004;999;0;0;55;123;1912;654;1064;0;0;0;23925;4786;32761;32117;23930;32764;10360;26441;32768;64;0;2106;1905;1451;0;0;0;0;976;157;0;1451;7;1;1;0;4
0;11;3;43;839;1536;258;0;61;1012;67;50;82;5773;2933;2469;2994;2497;1006;1000;0;0;55;123;1912;662;1084;0;0;0;23926;4786;32761;32126;23931;32764;11360;26625;32768;64;0;926;1905;1451;0;0;0;0;989;155;0;1451;104;0;1;0;4
0;11;3;43;939;1536;264;0;61;1012;67;50;82;5773;2887;2413;2960;2436;1009;1001;0;0;55;123;1912;656;1094;0;0;0;23927;4786;32761;32136;23932;32764;12360;26810;32768;64;0;2095;1905;1451;0;0;0;0;970;158;0;1451;104;0;1;0;4
0;11;3;44;31;1549;281;0;61;1012;67;50;82;5772;2892;2431;2950;2418;1008;1001;0;0;55;123;1912;658;1127;0;0;0;23928;4786;32761;32145;23933;32764;13360;26994;32768;64;0;926;1905;1450;0;0;0;0;971;159;0;1450;104;0;1;0;4
0;11;3;44;126;1536;269;0;61;1012;67;50;82;5772;2805;2463;2894;2415;1009;1000;0;0;55;124;1912;657;1152;0;0;0;23929;4787;32761;32155;23934;32764;14360;27179;32768;64;0;2093;1905;1451;0;0;0;0;971;158;0;1451;104;0;1;0;4
0;11;3;44;221;1536;263;0;61;1012;67;50;82;5772;2787;2541;2850;2506;1010;1000;0;0;55;124;1912;652;1052;0;0;0;23930;4787;32761;32164;23935;32764;15360;27364;32768;64;0;926;1905;1450;0;0;0;0;1005;152;0;1450;104;0;1;0;4
0;11;3;44;324;1549;264;0;61;1012;67;50;82;5773;2802;2477;2853;2497;1011;1001;0;0;55;124;1911;673;769;0;0;0;23931;4787;32761;32174;23936;32764;16360;27548;32768;64;0;2103;1905;1450;0;0;0;0;992;156;0;1450;104;0;1;0;4
0;11;3;44;415;1540;265;0;61;1012;67;50;82;5772;2776;2396;2789;2426;1010;1000;0;0;55;124;1912;654;1054;0;0;0;23932;4787;32761;32183;23937;32764;17360;27733;32768;64;0;926;1905;1450;0;0;0;0;956;161;0;1450;104;0;1;0;4
0;11;3;44;510;1540;283;0;61;1012;67;50;82;5770;2880;2400;2815;2427;1007;1000;0;0;55;124;1912;665;770;0;0;0;23933;4787;32761;32193;23938;32764;18360;27917;32768;64;0;2106;1905;1450;0;0;0;0;962;160;0;1450;104;0;1;0;4
0;11;3;44;700;1536;256;0;61;1012;67;50;82;5772;2929;2433;2872;2449;1005;1003;0;0;55;124;1912;657;1111;0;0;0;23934;4788;32761;32202;23939;32764;19360;28102;32768;64;0;926;1905;1450;0;0;0;0;977;157;0;1450;104;0;1;0;4
0;11;3;44;800;1536;249;0;61;1012;67;50;82;5773;2981;2429;2959;2429;1004;1002;0;0;55;124;1912;665;989;0;0;0;23935;4788;32761;32212;23940;32764;20360;28287;32768;64;0;926;1905;1450;0;0;0;0;974;157;0;1450;104;0;1;0;4
0;11;3;44;893;1540;263;0;61;1012;67;50;82;5773;2958;2458;2953;2437;1004;1001;0;0;55;124;1913;657;1011;0;0;0;23936;4788;32761;32222;23941;32764;21360;28471;32768;64;0;2099;1905;1450;0;0;0;0;979;157;0;1450;4;0;1;0;4
0;11;3;44;996;1536;258;0;61;1012;67;50;82;5772;2998;2478;3021;2461;1004;1000;0;0;55;124;1913;665;1171;0;0;0;23937;4788;32761;32231;23942;32764;22360;28656;32768;64;0;926;1905;1450;0;0;0;0;986;155;0;1450;3;0;1;0;4
0;11;3;45;86;1536;267;0;61;1012;67;50;83;5772;3025;2445;3053;2452;1004;1001;0;0;55;124;1911;669;921;0;0;0;23938;4788;32761;32240;23943;32764;23360;28840;32768;64;0;926;1905;1451;0;0;0;0;978;157;0;1451;2;0;1;0;4
0;11;3;45;184;1536;275;0;61;1012;67;50;82;5772;2937;2405;2988;2415;1006;1000;0;0;55;124;1912;653;1076;0;0;0;23939;4789;32761;32250;23944;32764;24360;29025;32768;64;0;2104;1905;1451;0;0;0;0;963;159;0;1451;5;1;1;0;4
0;11;3;45;276;1536;262;0;61;1012;67;50;82;5773;2867;2432;2907;2454;1007;999;0;0;55;123;1913;658;1113;0;0;0;23940;4789;32761;32259;23945;32764;25360;29210;32768;64;0;926;1905;1451;0;0;0;0;974;157;0;1451;7;1;1;0;4
0;11;3;45;375;1536;246;0;61;1012;67;50;82;5772;2848;2503;2894;2527;1008;1000;0;0;55;123;1912;660;1095;0;0;0;23941;4789;32761;32269;23946;32764;26360;29394;32768;64;0;2106;1905;1451;0;0;0;0;1004;152;0;1451;104;0;1;0;4
0;11;3;45;468;1532;271;0;61;1012;67;50;82;5772;2845;2486;2939;2460;1010;1002;0;0;55;124;1913;654;1126;0;0;0;23942;4789;32761;32278;23947;32764;27360;29579;32768;64;0;926;1905;1451;0;0;0;0;986;155;0;1451;104;0;1;0;4
0;11;3;45;564;1536;256;0;61;1012;67;50;82;5772;2770;2437;2870;2401;1012;1000;0;0;55;124;1912;664;1056;0;0;0;23943;4789;32761;32288;23948;32764;28360;29763;32768;64;0;2110;1905;1451;0;0;0;0;971;158;0;1451;104;0;1;0;4
0;11;3;45;661;1528;264;0;61;1012;67;50;82;5773;2806;2514;2832;2491;1011;999;0;0;55;124;1912;656;1081;0;0;0;23944;4790;32761;32297;23949;32764;29360;29948;32768;64;0;926;1905;1451;0;0;0;0;1004;152;0;1451;104;0;1;0;4
0;11;3;45;755;1536;252;0;61;1012;67;50;83;5772;2818;2463;2856;2551;1010;1001;0;0;55;124;1912;653;1091;0;0;0;23945;4790;32761;32306;23950;32764;30360;30132;32768;64;0;926;1905;1451;0;0;0;0;997;154;0;1451;104;0;1;0;4
0;11;3;45;850;1536;268;0;61;1012;67;50;82;5773;2873;2426;2864;2460;1007;1002;0;0;55;124;1912;665;1046;0;0;0;23946;4790;32761;32316;23951;32764;31360;30317;32768;64;0;926;1905;1451;0;0;0;0;971;158;0;1451;104;0;1;0;4
